(3384.27,-567.458)
(-1328.96,-3825.55)
(-3873.27,1694.84)
(2108.2,3528.54)
(2813,-2156.48)
(-2064.73,-1801.05)
(-597.796,1762.74)
(1182.05,-667.433)
(-1850.74,-644.504)
(182.121,2836.48)
(3518.59,-713.574)
(-1439.97,-3844.22)
(-3774.36,1753.44)
(2113.2,3323.1)
(2523.02,-2104.2)
(-1962.94,-1457.31)
(-236.018,1623.03)
(1017.04,-1010.34)
(-2139.75,-475.108)
(344.478,3042.34)
(3619.81,-846.546)
(-1536.74,-3830.44)
(-3646.82,1797.88)
(2105.74,3095.7)
(2219.92,-2042.11)
(-1854.91,-1110.62)
(118.16,1481.19)
(854.085,-1335.81)
(-2403.24,-311.993)
(497.151,3217.26)
(3687.95,-967.058)
(-1619.85,-3784.95)
(-3492.29,1828.62)
(2086.23,2848.81)
(1906.76,-1970.73)
(-1741.37,-764.284)
(461.709,1338.15)
(694.203,-1641.55)
(-2639.95,-156.071)
(639.564,3361.18)
(3724.07,-1075)
(-1689.72,-3709.76)
(-3313.39,1846.51)
(2055.83,2585.36)
(1586.53,-1891.3)
(-1623.5,-421.044)
(792.327,1194.96)
(538.218,-1925.9)
(-2849.09,-7.94516)
(771.395,3474.31)
(3729.41,-1170.35)
(-1746.76,-3607.02)
(-3112.95,1852.38)
(2015.76,2308.52)
(1262.26,-1805.34)
(-1502.89,-83.4143)
(1108.31,1052.98)
(387.033,-2188.12)
(-3030.81,132.101)
(893.026,3557.53)
(3705.4,-1254.02)
(-1792.15,-3478.53)
(-2892.99,1847.45)
(1967.13,2020.42)
(936.114,-1713.68)
(-1380.1,246.506)
(1407.84,912.614)
(240.93,-2426.89)
(-3184.54,263.848)
(1004.37,3611.22)
(3653.35,-1326.11)
(-1826.34,-3326.41)
(-2656.16,1832.48)
(1910.97,1723.86)
(610.7,-1617.49)
(-1256.27,566.648)
(1689.56,774.733)
(100.37,-2641.63)
(-3310.49,387.269)
(1105.82,3636.22)
(3574.68,-1387.27)
(-1850.15,-3152.53)
(-2404.64,1808.33)
(1848.11,1421.18)
(288.276,-1517.53)
(-1132.04,875.042)
(1952,639.852)
(-34.309,-2831.6)
(-3408.67,502.218)
(1197.47,3633.39)
(3470.96,-1437.83)
(-1864.11,-2959.01)
(-2140.89,1775.67)
(1779.37,1114.93)
(-28.7765,-1414.65)
(-1008.26,1169.74)
(2193.92,508.761)
(-162.501,-2996.4)
(-3479.65,608.362)
(1279.42,3604.15)
(3344.3,-1478.31)
(-1869.24,-2748.33)
(-1867.4,1735.81)
(1706.14,807.286)
(-338.833,-1310.08)
(-885.772,1449.79)
(2414.99,381.763)
(-284.474,-3136.26)
(-3524.06,706.392)
(1352.62,3549.47)
(3195.89,-1509.66)
(-1866.33,-2521.94)
(-1585.81,1689.27)
(1628.74,500.032)
(-640.099,-1203.95)
(-764.63,1713.57)
(2614.03,258.92)
(-400.152,-3250.62)
(-3542.1,796.213)
(1417.07,3470.33)
(3027.43,-1531.98)
(-1855.68,-2282)
(-1298.55,1636.5)
(1547.75,195.557)
(-930.499,-1096.92)
(-645.507,1959.57)
(2790.22,140.846)
(-509.085,-3339.5)
(-3534.66,877.578)
(1472.85,3368.39)
(2841.14,-1545.67)
(-1838.08,-2031.05)
(-1008.07,1578.54)
(1464.38,-104.068)
(-1208.62,-990.119)
(-529.238,2187.16)
(2943.76,27.9091)
(-611.489,-3403.75)
(-3503,951.193)
(1521.04,3245.09)
(2638.47,-1551.86)
(-1814.49,-1770.45)
(-715.669,1515.96)
(1378.78,-397.594)
(-1473.24,-883.338)
(-415.469,2395.2)
(3073.73,-80.1647)
(-707.428,-3442.93)
(-3447.4,1016.83)
(1561.3,3101.59)
(2421.41,-1550.23)
(-1784.95,-1502.8)
(-424.151,1449.2)
(1291.9,-682.489)
(-1722.56,-777.827)
(-305.468,2582.96)
(3180.54,-182.422)
(-796.591,-3458.47)
(-3369.9,1074.89)
(1594.76,2940.15)
(2192.02,-1542.28)
(-1751.03,-1229.71)
(-134.546,1379.49)
(1204.41,-958.216)
(-1956.39,-673.549)
(-198.624,2750.38)
(3264.21,-279.782)
(-879.937,-3450.43)
(-3270.78,1126.04)
(1621.74,2761.4)
(1951.4,-1527.92)
(-1712.49,-952.767)
(151.196,1306.54)
(1116.21,-1222.74)
(-2172.94,-570.692)
(-95.3945,2896.32)
(3324.42,-371.64)
(-956.962,-3419.44)
(-3151.49,1169.98)
(1642.37,2567.38)
(1701.85,-1507.59)
(-1670.11,-674.222)
(431.187,1231.18)
(1028.15,-1474.7)
(-2371.52,-469.878)
(3.88253,3020.69)
(3361.67,-457.939)
(-1027.91,-3366.52)
(-3013.43,1207.1)
(1657.22,2359.78)
(1445.19,-1481.86)
(-1624.54,-395.845)
(703.877,1154)
(940.775,-1712.93)
(-2551.47,-371.505)
(98.9876,3123.47)
(3376.56,-538.673)
(-1093.08,-3292.79)
(-2858.09,1237.89)
(1667.07,2140.3)
(1183.05,-1451.5)
(-1576.57,-119.073)
(968.182,1075.53)
(854.364,-1936.75)
(-2712.51,-275.499)
(190.28,3204.7)
(3369.41,-614.344)
(-1153.06,-3198.86)
(-2686.35,1262.74)
(1672.21,1910.05)
(916.809,-1416.51)
(-1526.19,154.531)
(1222.51,995.663)
(768.991,-2144.73)
(-2853.62,-182.055)
(277.439,3264.01)
(3340.61,-684.586)
(-1207.67,-3085.85)
(-2499.86,1281.64)
(1672.98,1671.03)
(648.452,-1377.38)
(-1474.1,423.209)
(1465.55,914.99)
(685.156,-2336.04)
(-2974.53,-91.4401)
(360.389,3301.62)
(3290.84,-749.421)
(-1257.09,-2954.9)
(-2300.15,1294.72)
(1669.79,1425.08)
(379.905,-1334.51)
(-1421,685.169)
(1695.94,834.246)
(603.675,-2510)
(-3075.35,-4.23292)
(438.94,3318.4)
(3221.51,-809.118)
(-1302.16,-2807.7)
(-2088.82,1303.04)
(1663.89,1173.52)
(112.065,-1288.8)
(-1367.49,939.875)
(1913.43,753.352)
(524.087,-2666.48)
(-3155.98,80.3582)
(513.918,3314.3)
(3132.69,-864.254)
(-1343.26,-2644.59)
(-1866.59,1306.48)
(1655.1,917.514)
(-153.576,-1239.77)
(-1313.38,1185.63)
(2116.45,672.166)
(446.607,-2804.21)
(-3215.76,161.964)
(584.855,3289.38)
(3025.19,-914.328)
(-1380.19,-2467.07)
(-1635.35,1304.93)
(1643.83,659.184)
(-415.053,-1187.89)
(-1259.5,1420.82)
(2303.96,591.379)
(371.947,-2922.82)
(-3255.03,240.18)
(651.676,3244.58)
(2900.34,-959.511)
(-1413.57,-2276.76)
(-1396.73,1298.95)
(1631,400.069)
(-671.126,-1133.71)
(-1206.52,1644.51)
(2475.46,511.212)
(300.247,-3022.21)
(-3274.06,315.163)
(714.717,3180.52)
(2759.06,-1000.13)
(-1443.96,-2074.84)
(-1152,1288.83)
(1617.14,141.546)
(-920.54,-1077.36)
(-1154.84,1855.56)
(2630.19,431.743)
(231.747,-3101.96)
(-3272.99,386.814)
(773.992,3097.9)
(2602.47,-1036.2)
(-1471.84,-1862.83)
(-902.759,1274.84)
(1603.1,-114.774)
(-1162.04,-1019.27)
(-1105.2,2053.07)
(2767.76,353.179)
(166.613,-3162.13)
(-3252.27,455.36)
(829.975,2997.46)
(2431.48,-1068.11)
(-1497.9,-1641.87)
(-650.104,1257.12)
(1589.41,-367.633)
(-1394.48,-959.308)
(-1057.93,2235.88)
(2887.36,275.438)
(105.138,-3202.2)
(-3211.96,520.574)
(882.491,2879.88)
(2247.29,-1095.55)
(-1522.51,-1413.72)
(-395.897,1235.75)
(1577.13,-615.074)
(-1616.39,-897.998)
(-1014.27,2402.94)
(2988.71,199.09)
(47.962,-3222.51)
(-3153.01,582.386)
(931.996,2746.55)
(2051.35,-1119.04)
(-1547.02,-1180)
(-141.354,1211.33)
(1567.67,-855.952)
(-1827.13,-835.571)
(-974.987,2553.75)
(3071.75,123.881)
(-4.9529,-3223.13)
(-3075.81,641.2)
(979.105,2598.17)
(1844.48,-1138.75)
(-1572.4,-941.976)
(112.404,1183.77)
(1562.1,-1088.78)
(-2025.6,-771.808)
(-940.98,2687.11)
(3135.84,49.7832)
(-53.046,-3203.72)
(-2980.64,696.741)
(1023.88,2435.74)
(1628.01,-1154.33)
(-1599.71,-701.781)
(363.518,1153.03)
(1562.44,-1311.36)
(-2210.42,-707.25)
(-914.367,2801.91)
(3180.99,-22.5068)
(-95.2648,-3164.87)
(-2868.87,748.849)
(1067.19,2261.23)
(1403.7,-1166.4)
(-1631.67,-461.609)
(610.877,1119.99)
(1571.8,-1522.38)
(-2381.45,-642.193)
(-896.972,2897.84)
(3207.63,-93.4657)
(-131.606,-3106.88)
(-2741.06,798.243)
(1110.59,2075.66)
(1172.16,-1175.24)
(-1670.97,-223.226)
(853.686,1084.33)
(1593.24,-1719.86)
(-2537.8,-576.127)
(-891.128,2973.28)
(3215.22,-163.275)
(-161.118,-3029.3)
(-2597.55,844.615)
(1155.18,1880.7)
(934.698,-1180.41)
(-1721.43,9.93112)
(1090.25,1045.92)
(1632.14,-1900.46)
(-2678.35,-509.38)
(-901.223,3026.38)
(3203.84,-231.475)
(-182.366,-2932.41)
(-2439.47,887.759)
(1203.55,1679.36)
(692.915,-1182.04)
(-1789.87,233.029)
(1319.2,1005.09)
(1697.11,-2059.95)
(-2802.48,-442.299)
(-933.426,3054.93)
(3173.87,-297.845)
(-194.073,-2816.72)
(-2268.08,927.748)
(1260.58,1476.29)
(448.273,-1180.49)
(-1887.78,438.441)
(1539.54,962.244)
(1801.97,-2191.87)
(-2909.97,-375.025)
(-996.69,3055.6)
(3125.83,-362.558)
(-195.569,-2683.11)
(-2084.36,964.897)
(1335.29,1279.83)
(201.887,-1176.05)
(-2035.05,611.821)
(1750.48,917.504)
(1970.24,-2284.11)
(-3000.64,-307.366)
(-1104.86,3022.81)
(3060.03,-426.077)
(-187.974,-2534.58)
(-1888.82,999.52)
(1445.18,1109.1)
(-45.55,-1168.47)
(-2269.07,720.853)
(1950.99,870.166)
(2245.77,-2310.88)
(-3073.39,-238.911)
(-1280.94,2948.34)
(2976.04,-487.962)
(-177.071,-2385.77)
(-1682.46,1030.64)
(1626.26,1020.84)
(-291.881,-1157.17)
(-2670.64,677.631)
(2139.08,820.745)
(2725.12,-2216.21)
(-3127.77,-170.845)
(-1565.43,2840.97)
(2875.3,-547.5)
(-185.822,-2313.92)
(-1467.42,1058.72)
(1954.49,1217.1)
(-535.735,-1143.29)
(-3446.86,199.62)
(2314.65,769.854)
(3694.62,-1904.89)
(-3164.34,-102.767)
(-2068.25,2918.83)
(2758.32,-605.439)
(-239.206,-2770.87)
(-1244.25,1083.94)
(2504.64,2699.19)
(-776.111,-1126.43)
(-5748.97,-2132.69)
(2476.46,717.313)
(7987.2,-2174.21)
(-3182.69,-35.2141)
(-3532.05,8703.26)
(2626.31,-661.196)
(-7014.56,-9035.58)
(-1015.09,1106.84)
(12905.9,1.77904)
(-1011.91,-1108.14)
(-7016.84,9033.42)
(2625.55,663.879)
(-3529.58,-8703.93)
(-3184.5,33.4662)
(7986.43,2176.68)
(2479.05,-717.527)
(-5749.95,2130.42)
(-777.783,1127.85)
(2506.18,-2698.22)
(-1243.96,-1085.34)
(-240.299,2771.17)
(2759.06,606.157)
(-2067.92,-2919.89)
(-3165.58,102.787)
(3694.94,1906.17)
(2315.86,-770.401)
(-3447.55,-200.644)
(-536.489,1144.04)
(1955.21,-1216.67)
(-1467.34,-1059.33)
(-186.286,2314.17)
(2875.85,547.778)
(-1565.35,-2841.75)
(-3128.69,170.967)
(2725.42,2217.18)
(2139.97,-821.182)
(-2671.16,-678.367)
(-292.381,1157.7)
(1626.74,-1020.62)
(-1682.52,-1031.01)
(-177.304,2386.09)
(2976.57,488.038)
(-1281.01,-2949.02)
(-3074.13,239.114)
(2246.07,2311.62)
(1951.65,-870.526)
(-2269.44,-721.362)
(-45.8683,1168.82)
(1445.47,-1109)
(-1888.93,-999.713)
(-188.058,2534.89)
(3060.48,426.053)
(-1104.98,-3023.35)
(-3001.23,307.551)
(1970.46,2284.69)
(1750.99,-917.742)
(-2035.28,-612.227)
(201.622,1176.26)
(1335.47,-1279.74)
(-2084.44,-965.025)
(-195.64,2683.36)
(3126.24,362.564)
(-996.754,-3056.11)
(-2910.53,375.154)
(1802.15,2192.42)
(1540.02,-962.456)
(-1888,-438.795)
(448.076,1180.68)
(1260.74,-1476.26)
(-2268.22,-927.844)
(-194.108,2817.01)
(3174.28,297.822)
(-933.5,-3055.41)
(-2802.99,442.415)
(1697.26,2060.45)
(1319.62,-1005.26)
(-1790.05,-233.341)
(692.752,1182.21)
(1203.7,-1679.37)
(-2439.65,-887.867)
(-182.416,2932.74)
(3204.28,231.457)
(-901.31,-3026.89)
(-2678.86,509.526)
(1632.33,1900.91)
(1090.6,-1046.13)
(-1721.63,-10.1407)
(934.648,1180.58)
(1155.29,-1880.81)
(-2597.8,-844.662)
(-161.094,3029.66)
(3215.65,163.186)
(-891.267,-2973.73)
(-2538.22,576.298)
(1593.42,1720.21)
(853.931,-1084.5)
(-1671.11,223.102)
(1172.17,1175.34)
(1110.63,-2075.79)
(-2741.3,-798.239)
(-131.554,3107.21)
